Regiao;Estado;Cod_Munic;Cod_escola;Localizacao;Dependencia_administrativa;TotalApr;1a;2a;3a;4a;Nao-seriado;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
Norte;RO;1101484;11032359;Urbana;Estadual;90,6;85;100;88,9;--;--;20,4;23,8;20;16,7;--
Norte;RO;1101492;11005475;Urbana;Estadual;89,8;86,9;88,4;95,4;--;--;14;16,2;16,4;8;--
Norte;RO;1101492;11048093;Rural;Estadual;100,0;100;--;--;--;--;66,7;66,7;--;--;--
Norte;RO;1101492;11048123;Rural;Privada;97,5;96,9;95;100;100;--;33,3;32,1;15,8;45;50
Norte;RO;1101500;11024097;Urbana;Estadual;95,6;93,4;95,8;98,5;--;--;15,8;18,8;15,1;12,3;--
Norte;RO;1101559;11017384;Urbana;Estadual;92,6;92,6;92,6;92,7;--;--;25,9;32;22,2;19,5;--
Norte;RO;1101609;11020326;Urbana;Estadual;91,4;86,1;93;96,3;--;--;20,9;22,5;18,8;21,7;--
Norte;RO;1101708;11020504;Urbana;Estadual;94,9;96,6;91,4;96,4;--;--;21,7;24,2;24,3;14;--
Norte;RO;1101757;11008105;Urbana;Estadual;76,7;74;76;81,6;--;--;35,2;39,4;35,9;28,4;--
Norte;RO;1101807;11021403;Urbana;Estadual;93,7;90,1;94,9;97,2;--;--;27,2;27,6;29;23,9;--
Norte;AC;1200013;12018422;Rural;Estadual;88,1;87,5;78,9;95,8;--;--;27,6;33,3;24;24,1;--
Norte;AC;1200013;12021768;Urbana;Estadual;76,3;70,5;79;85,7;--;--;31,1;38,6;23,3;25,5;--
Norte;AC;1200013;12128236;Rural;Estadual;70,0;52;58,8;90,2;--;--;73,3;86,7;82,4;65,1;--
Norte;AC;1200054;12015946;Urbana;Estadual;82,1;75,7;82,7;91,3;--;--;29,8;35;16,1;37,3;--
Norte;AC;1200054;12028223;Rural;Estadual;76,2;76,4;81,3;70;--;--;58,4;54,8;52;71,4;--
Norte;AC;1200104;12016284;Urbana;Estadual;86,4;87,8;78,4;92,2;--;--;17,5;12;24,2;25;--
Norte;AC;1200104;12017027;Urbana;Estadual;98,1;100;98,2;97,9;--;--;8;100;7,8;5,2;--
Norte;AC;1200104;12026948;Rural;Estadual;75,1;77,4;78,6;63,8;--;--;33,8;30,4;41,5;29,5;--
Norte;AC;1200138;12009350;Rural;Estadual;62,5;100;50;--;--;--;44,4;50;42,9;--;--
Norte;AC;1200138;12009369;Urbana;Estadual;84,9;80,2;85,9;89,9;--;--;30,1;26,9;26,6;38,8;--
Norte;AC;1200138;12009377;Rural;Estadual;100,0;100;--;--;--;--;33,3;33,3;--;--;--
Norte;AC;1200138;12009482;Rural;Estadual;87,5;75;100;100;--;--;22,2;50;0;0;--
Norte;AC;1200138;12009490;Rural;Estadual;90,9;100;50;100;--;--;36,4;33,3;100;16,7;--
Norte;AC;1200138;12009555;Rural;Estadual;81,8;88,2;76,5;80;--;--;43,2;29,4;47,1;60;--
Norte;AC;1200138;12009679;Rural;Estadual;92,0;100;87,5;91,7;--;--;71,4;70;75;69,2;--
Norte;AC;1200138;12009687;Rural;Estadual;100,0;100;100;100;--;--;46,7;33,3;50;55,6;--
Norte;AC;1200138;12020680;Rural;Estadual;72,7;92,9;60;70;--;--;43,5;21,4;52,4;54,5;--
Norte;AC;1200138;12026115;Rural;Estadual;91,2;93,3;75;100;--;--;57,1;53,3;55,6;63,6;--
Norte;AC;1200138;12033677;Rural;Estadual;100,0;100;100;--;--;--;84,6;100;75;--;--
Norte;AC;1200138;12101222;Rural;Estadual;80,0;100;75;--;--;--;40;100;25;--;--
Norte;AC;1200138;12103225;Rural;Estadual;80,0;100;100;50;--;--;50;50;25;66,7;--
Norte;AC;1200138;12104221;Rural;Estadual;76,9;100;62,5;--;--;--;61,5;40;75;--;--
Norte;AC;1200179;12009725;Urbana;Estadual;80,3;74;80;89,1;--;--;29,2;30;37,9;19,4;--
Norte;AC;1200179;12023396;Rural;Estadual;86,4;75;90,5;100;--;--;39,6;63,2;18,2;42,9;--
Norte;AC;1200179;12030899;Rural;Estadual;80,6;75,9;81,8;87,5;--;--;52,1;67,7;41,7;37,5;--
Norte;AC;1200203;12000280;Rural;Estadual;100,0;100;--;--;--;--;57,9;57,9;--;--;--
Norte;AC;1200203;12000418;Urbana;Estadual;79,2;75,9;79,6;83,9;--;--;31,6;33,2;35,9;23,2;--
Norte;AC;1200203;12000450;Urbana;Estadual;89,8;88,8;84,9;94,5;--;--;21;23,3;22,4;17,4;--
Norte;AC;1200203;12000701;Rural;Estadual;75,5;73,1;77,8;--;--;--;78,6;79,3;77,8;--;--
Norte;AC;1200203;12000779;Rural;Estadual;89,1;75;94,4;100;--;100;63,6;61,1;50;91,7;--
Norte;AC;1200203;12000906;Rural;Estadual;77,8;66,1;82,2;90,4;--;--;34,3;44,4;27,8;26,8;--
Norte;AC;1200203;12000914;Urbana;Estadual;91,8;89,6;89,6;98,1;--;--;26,6;26,9;26,4;26,4;--
Norte;AC;1200203;12000930;Rural;Estadual;91,2;90,6;87,2;95;--;--;30,6;31,4;28,8;31,1;--
Norte;AC;1200203;12000973;Rural;Estadual;92,2;91,7;90,3;95,8;--;--;34,3;39,6;24,2;37,5;--
Norte;AC;1200203;12001015;Rural;Estadual;82,8;76,9;84,4;90,9;--;--;36,8;40;28,6;41,9;--
Norte;AC;1200203;12001104;Rural;Estadual;96,6;93,8;100;95,2;--;--;45,6;41,2;53,6;39,1;--
Norte;AC;1200203;12001317;Rural;Estadual;100,0;100;100;100;--;--;48,2;34,6;50;61,9;--
Norte;AC;1200203;12001406;Rural;Estadual;100,0;100;100;100;--;--;77,6;79,3;78,6;73,3;--
Norte;AC;1200203;12001422;Rural;Estadual;100,0;--;100;--;--;--;77,4;--;77,4;--;--
Norte;AC;1200203;12001490;Rural;Estadual;70,0;69,2;70,8;--;--;--;64,8;70,4;59,3;--;--
Norte;AC;1200203;12001627;Rural;Estadual;82,6;92,3;--;70;--;--;69,2;76,9;--;61,5;--
Norte;AC;1200203;12001686;Urbana;Privada;100,0;100;100;100;--;--;4,3;8,3;0;5,7;--
Norte;AC;1200203;12020249;Urbana;Estadual;69,8;64,5;61,2;85,3;--;--;33,3;39,7;32;26,6;--
Norte;AC;1200203;12029718;Rural;Estadual;91,8;90,3;95,2;87,5;--;--;36,2;27,3;45,7;30,8;--
Norte;AC;1200203;12030210;Rural;Estadual;81,3;77,8;--;--;--;85,7;61,9;61,9;--;--;--
Norte;AC;1200203;12030937;Urbana;Federal;92,3;91,4;87;98,8;--;--;16,5;16,8;16,9;15,7;--
Norte;AC;1200203;12033537;Urbana;Estadual;98,9;97,1;100;99,3;--;--;6,7;9,8;4,9;5,9;--
Norte;AC;1200203;12033570;Rural;Estadual;95,5;94,7;91,7;100;--;--;54,7;47,8;66,7;53,3;--
Norte;AC;1200203;12097225;Rural;Estadual;33,9;36,8;40;28;--;--;72,9;73,7;73,3;72;--
Norte;AC;1200252;12017060;Rural;Estadual;81,4;89,4;83,3;77,5;--;46,2;22,1;22,2;24;19,5;--
Norte;AC;1200252;12031674;Urbana;Estadual;86,7;85,8;83,9;91,6;--;--;15,5;14;20,9;10,7;--
Norte;AC;1200302;12004022;Rural;Estadual;79,3;70,6;91,7;--;--;--;37,9;35,3;41,7;--;--
Norte;AC;1200302;12004120;Rural;Estadual;71,4;56;--;--;--;80;48,3;48,3;--;--;--
Norte;AC;1200302;12004197;Urbana;Estadual;82,1;78,8;78,7;89,9;--;--;27,4;29;29,4;23,2;--
Norte;AC;1200302;12004260;Rural;Estadual;100,0;100;100;100;--;--;100;100;100;100;--
Norte;AC;1200302;12004413;Rural;Estadual;90,1;96;75;93,1;--;--;78,6;66;82,5;83,3;--
Norte;AC;1200302;12004472;Rural;Estadual;100,0;100;100;100;--;--;95;100;100;90,9;--
Norte;AC;1200302;12004600;Rural;Estadual;100,0;100;--;100;--;--;61,1;100;--;56,3;--
Norte;AC;1200302;12004642;Rural;Estadual;100,0;100;100;100;--;--;89,1;76,9;100;92;--
Norte;AC;1200302;12004650;Rural;Estadual;100,0;100;100;100;--;--;70,4;45,5;100;81,8;--
Norte;AC;1200302;12004669;Rural;Estadual;100,0;100;--;--;--;--;68,8;68,8;--;--;--
Norte;AC;1200302;12004685;Rural;Estadual;100,0;100;100;100;--;--;100;100;100;100;--
Norte;AC;1200302;12004847;Rural;Estadual;66,2;54,5;60;63,2;--;80,6;57,9;62,7;30;55,6;--
Norte;AC;1200302;12005029;Rural;Estadual;100,0;100;--;--;--;--;95,5;95,5;--;--;--
Norte;AC;1200302;12020826;Rural;Estadual;89,4;85,7;89,3;94,1;--;--;84,1;71,4;89,3;92,9;--
Norte;AC;1200302;12022438;Rural;Estadual;72,0;72,2;73;80;--;58,3;67,8;68,6;68,4;64,3;--
Norte;AC;1200302;12023710;Rural;Estadual;83,1;78,4;89,3;--;--;--;54,4;51,3;58,6;--;--
Norte;AC;1200302;12027235;Rural;Estadual;83,3;72,7;80;100;--;--;93,3;100;80;100;--
Norte;AC;1200302;12031909;Rural;Estadual;93,8;89,7;96,3;96;--;--;81,7;82,8;78,6;84;--
Norte;AC;1200302;12032794;Rural;Estadual;100,0;100;100;100;--;--;75,9;60;75;83,3;--
Norte;AC;1200302;12131229;Rural;Estadual;100,0;100;100;100;--;--;96,3;100;80;100;--
Norte;AC;1200328;12030155;Urbana;Estadual;95,5;94,2;95,4;97,9;--;--;30,5;19,8;37,8;36,5;--
Norte;AC;1200328;12033197;Rural;Estadual;77,9;80;--;--;--;77,5;37,5;37,5;--;--;--
Norte;AC;1200336;12001791;Urbana;Estadual;100,0;--;--;100;--;--;11,8;--;--;11,8;--
Norte;AC;1200336;12001805;Rural;Estadual;74,0;61,9;78,8;81,8;--;--;42,4;50;39,3;36,7;--
Norte;AC;1200336;12001821;Rural;Estadual;93,8;91,7;100;91,7;--;--;27,3;33,3;11,1;33,3;--
Norte;AC;1200336;12001945;Urbana;Estadual;81,9;80,9;85,5;79,3;--;--;32,6;39;27,1;30,2;--
Norte;AC;1200336;12002046;Urbana;Estadual;98,3;97,2;98,6;100;--;--;16;19,5;13,7;12,3;--
Norte;AC;1200336;12002062;Rural;Estadual;100,0;100;--;100;--;--;90,5;80;--;100;--
Norte;AC;1200336;12002097;Rural;Estadual;93,3;100;100;90,9;--;--;53,3;100;0;45,5;--
Norte;AC;1200336;12002275;Rural;Estadual;84,4;58,3;100;100;--;--;62,5;66,7;73,3;20;--
Norte;AC;1200336;12027804;Rural;Estadual;85,7;100;--;77,8;--;--;78,6;80;--;77,8;--
Norte;AC;1200336;12033421;Rural;Estadual;55,6;45,3;57,9;61,3;--;--;54,4;56,3;55,1;52;--
Norte;AC;1200344;12006920;Urbana;Estadual;76,0;80;79,4;69;--;--;33;39,8;24,4;31,8;--
Norte;AC;1200351;12026328;Urbana;Estadual;91,9;88,7;92,6;96,5;--;--;44,3;50,2;44,1;33,6;--
Norte;AC;1200351;12033162;Rural;Estadual;71,6;76,9;71,8;66,2;--;--;53;50,7;53;55,2;--
Norte;AC;1200351;12033189;Rural;Estadual;68,8;58,7;77,8;70,3;--;--;60,7;57,6;56,8;72,4;--
Norte;AC;1200385;12010391;Rural;Estadual;85,7;71,4;90;100;--;--;42,1;31,3;60;41,7;--
Norte;AC;1200385;12010731;Rural;Estadual;88,4;89,1;89,1;86,5;--;--;20,7;30,4;10,9;18,4;--
Norte;AC;1200385;12010790;Rural;Estadual;83,3;75;100;100;--;--;50;50;100;0;--
Norte;AC;1200385;12019178;Rural;Estadual;72,2;55,6;100;83,3;--;--;50;44,4;66,7;50;--
Norte;AC;1200385;12023779;Urbana;Estadual;74,9;70,2;72,8;85,7;--;--;25;26;25,9;21,9;--
Norte;AC;1200393;12003050;Urbana;Estadual;82,0;75,7;73;97,7;--;--;33,6;28,3;33,1;40;--
Norte;AC;1200393;12032611;Rural;Estadual;100,0;100;100;100;--;100;69;70,8;67;60;--
Norte;AC;1200401;12010928;Urbana;Privada;99,1;97,6;100;100;--;--;3,6;5,1;0;6,7;--
Norte;AC;1200401;12010936;Urbana;Privada;97,4;96,1;99,2;96,9;--;--;1;0;1,6;1,5;--
Norte;AC;1200401;12011320;Rural;Estadual;75,0;75;75,7;74,2;--;--;46,9;53,6;42,5;40,6;--
Norte;AC;1200401;12011410;Urbana;Federal;92,7;93,9;87,5;100;--;--;15,3;16,1;15,9;13,9;--
Norte;AC;1200401;12011428;Urbana;Estadual;95,2;92,9;92,9;99,1;--;--;3,2;1,9;4,5;3,8;--
Norte;AC;1200401;12011444;Urbana;Estadual;81,1;72;81,4;90,6;--;--;32,4;36,7;28,2;32,3;--
Norte;AC;1200401;12011517;Urbana;Estadual;75,8;65,8;79,6;85,3;--;--;25,5;34;20,7;18,4;--
Norte;AC;1200401;12011584;Urbana;Estadual;84,6;84,3;78,3;91,9;--;--;25,3;29,7;31,5;11;--
Norte;AC;1200401;12012017;Urbana;Estadual;97,9;98,3;96,2;98,5;--;--;16;17,4;14;15,5;--
Norte;AC;1200401;12012106;Urbana;Estadual;90,4;87;88,2;99,2;--;--;17,1;19,2;19,4;10,7;--
Norte;AC;1200401;12012181;Urbana;Estadual;96,5;94,5;97;97,6;--;--;12,5;16,4;10,7;11,1;--
Norte;AC;1200401;12012360;Rural;Estadual;80,1;76,5;83,3;83,3;--;--;35,1;40,6;30,4;30,8;--
Norte;AC;1200401;12012416;Rural;Estadual;92,3;100;--;--;--;90;0;0;--;--;--
Norte;AC;1200401;12012459;Rural;Estadual;58,3;25;--;--;--;75;80;80;--;--;--
Norte;AC;1200401;12012556;Urbana;Estadual;65,8;65,4;55,3;79,6;--;--;33,3;31,5;39,6;27,5;--
Norte;AC;1200401;12012564;Urbana;Estadual;77,9;75,8;73,2;87,6;--;--;34,8;32,8;35,3;36,8;--
Norte;AC;1200401;12012580;Urbana;Estadual;96,2;97,5;93,8;97;--;--;21;20,8;22;20;--
Norte;AC;1200401;12012750;Urbana;Estadual;88,5;85,9;88,2;93;--;--;26,9;27;29,9;22,4;--
Norte;AC;1200401;12012823;Rural;Estadual;85,5;85,7;91,3;77,8;--;--;38,4;36,7;43,3;34,6;--
Norte;AC;1200401;12012858;Rural;Estadual;66,7;75;--;--;--;63,2;66,7;66,7;--;--;--
Norte;AC;1200401;12012904;Urbana;Privada;98,8;97,9;100;--;--;--;9,6;10,4;8,6;--;--
Norte;AC;1200401;12013161;Rural;Estadual;67,7;66,7;80;55,6;--;--;42,9;41,7;50;33,3;--
Norte;AC;1200401;12013170;Rural;Estadual;75,0;75;--;--;--;--;75;75;--;--;--
Norte;AC;1200401;12013242;Urbana;Estadual;88,9;86,2;92,6;91,7;--;--;39,1;44,4;40,7;26,1;--
Norte;AC;1200401;12013340;Urbana;Estadual;97,8;96,5;98,5;98,5;--;--;6,5;3,5;9,7;6,4;--
Norte;AC;1200401;12013510;Rural;Estadual;74,2;80;61,9;81,3;--;--;40,3;39,3;40,9;41,2;--
Norte;AC;1200401;12013595;Rural;Estadual;100,0;100;100;100;--;--;28,2;30,5;27,5;24;--
Norte;AC;1200401;12014001;Rural;Estadual;85,1;92,6;75;85;--;--;32,9;37,9;28,6;30,4;--
Norte;AC;1200401;12014052;Urbana;Estadual;83,9;75,7;87,5;91,4;--;--;33,3;37,7;28,6;32,4;--
Norte;AC;1200401;12014370;Urbana;Privada;100,0;100;100;100;--;--;2,3;3,4;0;3,7;--
Norte;AC;1200401;12014389;Urbana;Estadual;95,3;--;93,7;96,4;--;--;3,8;--;2;5;--
Norte;AC;1200401;12018678;Rural;Estadual;61,8;0;70;73,7;--;--;67,6;80;40;78,9;--
Norte;AC;1200401;12020290;Rural;Estadual;79,4;83,3;72,7;81,8;--;--;66,7;66,7;84,6;45,5;--
Norte;AC;1200401;12022969;Urbana;Privada;96,8;90,9;100;100;--;--;7,1;4,4;7,7;9,3;--
Norte;AC;1200401;12026409;Urbana;Privada;97,1;95,8;94,6;100;--;--;0;0;0;0;--
Norte;AC;1200401;12026530;Urbana;Privada;95,1;97,6;95,7;91,5;--;--;13;9,3;11,1;19,2;--
Norte;AC;1200401;12027332;Rural;Estadual;76,9;--;--;75;--;80;75;--;--;75;--
Norte;AC;1200401;12027340;Urbana;Estadual;82,3;87,6;72,8;85,4;--;--;29;31;32,9;23,8;--
Norte;AC;1200401;12027359;Urbana;Estadual;91,0;96,2;88,3;86,9;--;--;36,1;42,1;34,5;30,3;--
Norte;AC;1200401;12027758;Urbana;Estadual;93,5;95,9;94,2;88,1;--;--;26;22,7;27,7;30,6;--
Norte;AC;1200401;12028037;Urbana;Estadual;90,4;88,3;85,1;97,7;--;--;18,3;21,6;23,1;9;--
Norte;AC;1200401;12028797;Rural;Estadual;100,0;100;--;--;--;--;80;80;--;--;--
Norte;AC;1200401;12028835;Urbana;Privada;99,1;97,6;100;100;--;--;3,8;0;3,4;8,3;--
Norte;AC;1200401;12028843;Urbana;Estadual;65,8;0;--;--;--;67,6;100;100;--;--;--
Norte;AC;1200401;12028860;Urbana;Estadual;83,9;76,7;87,7;93;--;--;27,5;27,9;38;15,5;--
Norte;AC;1200401;12029564;Rural;Estadual;100,0;--;--;100;--;--;100;--;--;100;--
Norte;AC;1200401;12030058;Urbana;Privada;100,0;100;100;100;--;--;2,9;1,9;2,9;4,2;--
Norte;AC;1200401;12030562;Urbana;Estadual;100,0;100;100;100;--;--;87,5;95,1;88,9;61,5;--
Norte;AC;1200401;12030961;Urbana;Federal;86,1;74,9;91,9;98;--;--;11;12;12,6;6,9;--
Norte;AC;1200401;12031682;Urbana;Privada;96,3;96,9;92,7;100;--;--;4,5;5,9;2,4;5,7;--
Norte;AC;1200401;12032166;Urbana;Estadual;75,2;68,2;77,6;85,9;--;--;30,2;30,5;26,8;34,5;--
Norte;AC;1200401;12032271;Urbana;Privada;100,0;--;100;--;--;--;0;0;0;--;--
Norte;AC;1200401;12032859;Urbana;Privada;100,0;100;100;100;--;--;6,1;13,3;0;0;--
Norte;AC;1200401;12033359;Urbana;Estadual;98,5;100;96,4;99,3;--;--;3,1;2,1;4,9;2,2;--
Norte;AC;1200401;12033367;Urbana;Estadual;96,9;99,5;96,4;93,8;--;--;8,4;7,9;7,7;9,8;--
Norte;AC;1200401;12033545;Urbana;Privada;100,0;100;100;100;--;--;5,4;7,5;3,6;4,1;--
Norte;AC;1200401;12033898;Urbana;Estadual;99,1;97,9;100;100;--;--;22,9;21,1;23,1;25;--
Norte;AC;1200401;12044636;Urbana;Estadual;73,3;68,6;73,1;85,7;--;--;33,3;32,7;35,2;31,6;--
Norte;AC;1200401;12044822;Urbana;Estadual;89,0;88,4;93,5;80,4;--;--;17,5;18,2;11,6;28,8;--
Norte;AC;1200401;12052221;Urbana;Estadual;78,9;72,6;82,1;84,8;--;--;34,9;39,8;34,4;28,4;--
Norte;AC;1200401;12091260;Urbana;Estadual;81,2;74;92,6;80,6;--;--;36,3;35,3;34,9;44,1;--
Norte;AC;1200427;12003638;Rural;Estadual;81,9;74,1;87,5;84,4;--;--;30,5;17,9;34,8;38,7;--
Norte;AC;1200427;12003654;Rural;Estadual;72,6;65,4;--;--;--;77,8;53,8;53,8;--;--;--
Norte;AC;1200427;12003760;Rural;Estadual;84,9;90;82,8;79,2;--;--;38,8;38,1;48,4;28;--
Norte;AC;1200427;12003867;Rural;Estadual;100,0;100;100;100;--;--;34,1;26,7;40;37,5;--
Norte;AC;1200427;12022004;Urbana;Estadual;89,9;82,3;91,2;97;--;--;23,9;22,8;28;20,4;--
Norte;AC;1200427;12027650;Rural;Estadual;75,9;81;80;61,5;--;--;54,7;57,1;50;58,3;--
Norte;AC;1200427;12027669;Rural;Estadual;58,2;47,1;72,2;55;--;--;56,4;64,7;50;55;--
Norte;AC;1200427;12028479;Rural;Estadual;86,7;100;100;60;--;--;65,2;60;56,3;80;--
Norte;AC;1200427;12032247;Rural;Estadual;75,0;71,4;80;71,4;--;--;42,4;54,5;38,5;33,3;--
Norte;AC;1200427;12032298;Rural;Estadual;96,7;100;100;100;--;83,3;64,3;57,6;72,7;75;--
Norte;AC;1200427;12032310;Rural;Estadual;79,7;53,8;100;100;--;69,6;73,2;38,5;88,9;89,5;--
Norte;AC;1200435;12007145;Rural;Estadual;100,0;100;100;100;--;--;72,4;54,5;84,6;80;--
Norte;AC;1200435;12007218;Rural;Estadual;100,0;100;100;--;--;--;100;100;100;--;--
Norte;AC;1200435;12028851;Urbana;Estadual;82,4;78,3;82,8;89,8;--;--;48,3;51,6;55,7;32,7;--
Norte;AC;1200435;12033251;Rural;Estadual;88,9;--;80;100;--;--;77,8;--;60;100;--
Norte;AC;1200435;12033278;Rural;Estadual;100,0;100;100;100;--;--;73,3;75;57,9;92,9;--
Norte;AC;1200435;12033294;Rural;Estadual;22,7;100;0;--;--;--;68,2;40;76,5;--;--
Norte;AC;1200435;12033308;Rural;Estadual;100,0;100;100;100;--;--;95,2;93,3;100;100;--
Norte;AC;1200450;12009997;Rural;Estadual;100,0;100;100;100;--;--;44,4;53,3;40;33,3;--
Norte;AC;1200450;12013188;Rural;Estadual;100,0;100;--;--;--;100;62,5;62,5;--;--;--
Norte;AC;1200450;12013811;Rural;Estadual;70,0;50;--;--;--;83,3;66,7;66,7;--;--;--
Norte;AC;1200450;12014877;Rural;Estadual;90,0;90;83,3;100;--;--;30,4;34,8;20;37,5;--
Norte;AC;1200450;12014915;Rural;Estadual;92,9;100;100;75;--;--;38,9;47,1;30;33,3;--
Norte;AC;1200450;12015008;Rural;Estadual;100,0;100;100;100;--;--;32,4;41,7;30,8;22,2;--
Norte;AC;1200450;12015172;Rural;Estadual;79,3;69,2;85;91,7;--;--;22,4;24,1;20;23,1;--
Norte;AC;1200450;12033790;Urbana;Estadual;89,1;87,7;87,5;92,9;--;--;16,7;17,4;19,4;12,1;--
Norte;AC;1200500;12007307;Rural;Estadual;80,5;80,8;80;80;--;--;67,5;60,9;81,8;66,7;--
Norte;AC;1200500;12007374;Rural;Estadual;50,0;66,7;--;0;--;--;37,5;33,3;--;50;--
Norte;AC;1200500;12007412;Urbana;Estadual;75,0;80;75;69,3;--;--;37,5;37,9;43,6;30,9;--
Norte;AC;1200500;12007536;Rural;Estadual;84,2;79,3;92,9;85,7;--;--;49,2;54,8;35,7;50;--
Norte;AC;1200500;12007617;Urbana;Estadual;76,8;70,5;81,9;85,8;--;--;38,8;42,5;39,7;25,7;--
Norte;AC;1200500;12007641;Rural;Estadual;78,3;--;78,3;--;--;--;100;--;100;--;--
Norte;AC;1200500;12007757;Urbana;Estadual;100,0;--;100;--;--;--;100;--;100;--;--
Norte;AC;1200500;12007919;Rural;Estadual;64,5;66,7;60;66,7;--;--;51,6;66,7;50;33,3;--
Norte;AC;1200500;12007935;Rural;Estadual;50,0;55,6;42,9;--;--;--;55,6;60;50;--;--
Norte;AC;1200500;12007994;Rural;Estadual;77,8;87,5;--;0;--;--;77,8;75;--;100;--
Norte;AC;1200500;12008060;Rural;Estadual;66,7;--;66,7;--;--;--;60;--;60;--;--
Norte;AC;1200500;12008109;Rural;Estadual;85,7;85,7;--;--;--;--;87,5;87,5;--;--;--
Norte;AC;1200500;12008133;Rural;Estadual;33,3;33,3;--;--;--;--;66,7;66,7;--;--;--
Norte;AC;1200500;12008214;Rural;Estadual;83,3;--;83,3;--;--;--;83,3;--;83,3;--;--
Norte;AC;1200500;12008273;Rural;Estadual;68,4;62,5;72,7;--;--;--;70;50;83,3;--;--
Norte;AC;1200500;12008435;Rural;Estadual;76,5;100;71,4;--;--;--;78,9;100;75;--;--
Norte;AC;1200500;12008737;Rural;Estadual;61,9;71,4;50;40;--;--;50;43,8;100;50;--
Norte;AC;1200500;12008770;Rural;Estadual;81,3;100;66,7;100;--;--;62,5;25;77,8;66,7;--
Norte;AC;1200500;12008850;Rural;Estadual;80,0;78,6;100;--;--;--;100;100;100;--;--
Norte;AC;1200500;12008893;Rural;Estadual;66,7;66,7;--;--;--;--;66,7;66,7;--;--;--
Norte;AC;1200500;12008907;Rural;Estadual;44,4;--;--;44,4;--;--;100;--;--;100;--
Norte;AC;1200500;12019364;Rural;Estadual;81,0;60;--;100;--;--;66,7;60;--;72,7;--
Norte;AC;1200500;12020567;Rural;Estadual;75,0;75;--;--;--;--;100;100;--;--;--
Norte;AC;1200500;12025640;Rural;Estadual;58,3;55,6;66,7;--;--;--;92,9;90,9;100;--;--
Norte;AC;1200500;12025712;Rural;Estadual;71,4;--;71,4;--;--;--;100;--;100;--;--
Norte;AC;1200500;12025950;Rural;Estadual;58,3;58,3;--;--;--;--;83,3;83,3;--;--;--
Norte;AC;1200500;12026859;Rural;Estadual;70,5;53,3;73,3;85,7;--;--;45,5;46,7;53,3;35,7;--
Norte;AC;1200500;12026883;Rural;Estadual;87,5;0;100;100;--;--;87,5;100;83,3;100;--
Norte;AC;1200500;12027448;Rural;Estadual;66,7;--;--;66,7;--;--;50;--;--;50;--
Norte;AC;1200500;12028150;Rural;Estadual;69,2;50;100;71,4;--;--;61,5;50;0;85,7;--
Norte;AC;1200500;12030473;Rural;Estadual;75,0;66,7;80;--;--;--;100;100;100;--;--
Norte;AC;1200500;12030945;Urbana;Federal;99,5;100;98;100;--;--;8,9;8,4;14,3;5,6;--
Norte;AC;1200500;12032204;Rural;Estadual;60,0;71,4;100;38,5;--;--;60;57,1;60;61,5;--
Norte;AC;1200500;12033650;Rural;Estadual;75,0;77,8;100;57,1;--;--;71,4;66,7;66,7;85,7;--
Norte;AC;1200609;12005398;Rural;Estadual;73,3;72,4;73,3;75;--;--;53,7;50;56,3;58,8;--
Norte;AC;1200609;12005517;Rural;Estadual;66,7;63;72,7;83,3;--;--;65,6;76,6;36,4;33,3;--
Norte;AC;1200609;12005541;Rural;Estadual;58,6;62,5;--;--;--;53,8;43,8;43,8;--;--;--
Norte;AC;1200609;12005550;Rural;Estadual;100,0;100;100;--;--;--;68,8;75;66,7;--;--
Norte;AC;1200609;12005711;Urbana;Estadual;95,4;94,3;95,2;97,2;--;--;20,3;21,5;23,8;16,1;--
Norte;AC;1200609;12005827;Rural;Estadual;98,2;100;91,7;100;--;--;77,2;66,7;75;94,4;--
Norte;AC;1200609;12005894;Urbana;Estadual;94,0;90,5;93,8;99,3;--;--;33,7;43,3;29,9;23,1;--
Norte;AC;1200609;12005908;Rural;Estadual;72,7;80;66,7;--;--;--;87,9;85,7;90;--;--
Norte;AC;1200609;12005967;Rural;Estadual;80,0;85,3;90,9;55,6;--;72;51,4;36,8;68,2;70;--
Norte;AC;1200609;12006076;Rural;Estadual;88,2;100;75;--;--;--;50;22,2;72,7;--;--
Norte;AC;1200609;12006084;Rural;Estadual;85,7;88,5;--;82,8;--;86,4;71,4;55,6;--;86,2;--
Norte;AC;1200609;12027774;Rural;Estadual;88,2;88,9;--;87,5;--;--;76,2;69,2;--;87,5;--
Norte;AC;1200609;12027782;Rural;Estadual;84,6;89,5;--;100;--;50;55;58,8;--;33,3;--
Norte;AC;1200609;12031755;Rural;Estadual;74,0;67,6;70,6;83,3;--;--;64,7;69;63,2;61,5;--
Norte;AC;1200609;12032441;Urbana;Federal;90,6;81,6;94,6;100;--;--;12,1;18,1;9,9;4,9;--
Norte;AC;1200609;12098221;Rural;Estadual;100,0;100;100;100;--;--;70;80;0;75;--
Norte;AC;1200708;12017493;Rural;Estadual;38,1;33,3;50;0;--;--;71,4;75;75;0;--
Norte;AC;1200708;12017540;Urbana;Estadual;73,2;55;93,5;86,8;--;--;46,4;58,5;35,3;34,3;--
Norte;AC;1200708;12017620;Rural;Estadual;78,6;73,9;85,7;75;--;--;48,4;41,7;50;58,3;--
Norte;AC;1200708;12017655;Rural;Estadual;55,6;55,6;--;--;--;--;25;25;--;--;--
